UID          PID    PPID  C STIME TTY          TIME CMD
root        4443       1  0 May27 ?        01:15:05 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 35a633df541822a2f1c8edadbd6c39e92334f0b472f06f18a98dd4519149edc3 -address /run/containerd/containerd.sock
root        4459       1  0 May27 ?        00:25:45 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 45ffbef22e6fba93080e8bce3f078701e2568d704e92c2d7ccc10d9532ff4232 -address /run/containerd/containerd.sock
root        4516       1  0 May27 ?        00:29:18 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 68a93b3043e1ca6cf9c9bb41529c51680062bb49384322771519efb9c8cec2c6 -address /run/containerd/containerd.sock
1337        4543    4443  4 May27 ?        18:01:32 php artisan octane:start --host=0.0.0.0 --port=9080 --workers=4 --task-workers=2 --max-requests=1000
root        4566    4459  0 May27 ?        03:01:32 minio server /data --console-address :9001
11333       4620    4516  0 May27 ?        00:15:30 rspamd: main process; 0.2 msg/sec, 0.0 msg/sec spam, 0.2 msg/sec ham; 2.23s avg processing time
root        4640    3825  3 May27 ?        12:01:34 ./qdrant
systemd+    5029    4407  0 May27 ?        00:00:00 erl_child_setup 1073741816
root        5049    4163  0 May27 ?        00:00:00 /usr/local/bin/python3.11 -c from multiprocessing.resource_tracker import main;main(6)
root        5057    4163  0 May27 ?        03:33:43 /usr/local/bin/python3.11 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=7, pipe_handle=9) --multiprocessing-fork
root        5059    4163  0 May27 ?        03:25:18 /usr/local/bin/python3.11 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=7, pipe_handle=13) --multiprocessing-fork
root        5061    4163  0 May27 ?        03:20:43 /usr/local/bin/python3.11 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=7, pipe_handle=17) --multiprocessing-fork
root        5069    4163  0 May27 ?        03:14:18 /usr/local/bin/python3.11 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=7, pipe_handle=21) --multiprocessing-fork
70          5323    4155  0 May27 ?        00:00:03 postgres: checkpointer 
70          5324    4155  0 May27 ?        00:01:40 postgres: background writer 
venserv+    5731    3748  0 May27 ?        00:23:08 puma: cluster worker 0: 1 [truemail-rack]
venserv+    5737    3748  0 May27 ?        00:23:14 puma: cluster worker 1: 1 [truemail-rack]
venserv+    5739    3748  0 May27 ?        00:22:59 puma: cluster worker 2: 1 [truemail-rack]
venserv+    5744    3748  0 May27 ?        00:23:15 puma: cluster worker 3: 1 [truemail-rack]
70          5762    4155  0 May27 ?        00:01:44 postgres: walwriter 
70          5767    4155  0 May27 ?        00:02:31 postgres: autovacuum launcher 
70          5770    4155  0 May27 ?        00:00:06 postgres: logical replication launcher 
11333       5839    4620  0 May27 ?        00:04:31 rspamd: hs_helper process
11333       5840    4620  0 May27 ?        00:06:12 rspamd: rspamd_proxy process (*:11332)
11333       5841    4620  0 May27 ?        00:28:12 rspamd: controller process (*:11334)
11333       5844    4620  0 May27 ?        00:23:34 rspamd: normal process (*:11333)
11333       5845    4620  0 May27 ?        00:25:00 rspamd: normal process (*:11333)
11333       5846    4620  0 May27 ?        00:28:02 rspamd: normal process (*:11333)
11333       5847    4620  0 May27 ?        00:22:28 rspamd: normal process (*:11333)
systemd+    6024    5029  0 May27 ?        00:00:04 sh -s disksup
systemd+    6026    5029  0 May27 ?        00:00:23 /opt/erlang/lib/erlang/lib/os_mon-2.9.1/priv/bin/memsup
systemd+    6027    5029  0 May27 ?        00:00:00 /opt/erlang/lib/erlang/lib/os_mon-2.9.1/priv/bin/cpu_sup
root        6224       1  0 May27 ?        00:13:57 python3 /usr/local/bin/postal_abuse_monitor.py --log-path /var/lib/docker/containers/b34e3e701cb914c60ae63968613c5681899657553de05ec9c2ba019fee0d62b3/b34e3e701cb914c60ae63968613c5681899657553de05ec9c2ba019fee0d62b3-json.log --threshold 5 --window-minutes 15 --confidence 75 --ipset abuseipdb-highrisk --logfile /var/log/postal-abuseipdb-monitor.log --cache /var/lib/postal-abuseipdb/cache.json --interval 20
70          6225    4155  0 May27 ?        00:00:00 postgres: postgres tovbase 172.19.0.4(46946) idle
70          6226    4155  0 May27 ?        00:00:01 postgres: postgres tovbase 172.19.0.4(46958) idle
70          6227    4155  0 May27 ?        00:00:00 postgres: postgres tovbase 172.19.0.4(46964) idle
70          6228    4155  0 May27 ?        00:00:00 postgres: postgres tovbase 172.19.0.4(46970) idle
root        6366    3943  0 May27 ?        00:00:00 /usr/local/bin/python3.11 /usr/local/bin/celery -A app.workers.celery_app worker --loglevel=info --concurrency=4 -Q celery --max-tasks-per-child=100
root        6391    3943  0 May27 ?        00:00:00 /usr/local/bin/python3.11 /usr/local/bin/celery -A app.workers.celery_app worker --loglevel=info --concurrency=4 -Q celery --max-tasks-per-child=100
root        6443    3943  0 May27 ?        00:00:00 /usr/local/bin/python3.11 /usr/local/bin/celery -A app.workers.celery_app worker --loglevel=info --concurrency=4 -Q celery --max-tasks-per-child=100
root        6537    3943  0 May27 ?        00:00:00 /usr/local/bin/python3.11 /usr/local/bin/celery -A app.workers.celery_app worker --loglevel=info --concurrency=4 -Q celery --max-tasks-per-child=100
1337        6707    4206  0 May27 ?        00:40:56 swoole_http_server: master process for Bammby
1337        6715    3824  0 May27 ?        00:38:38 swoole_http_server: master process for Bammby
1337        6720    4543  0 May27 ?        00:38:50 swoole_http_server: master process for Bammby
1337        6721    3946  0 May27 ?        00:38:44 swoole_http_server: master process for Bammby
root        6723       1  0 May27 ?        00:05:11 /usr/bin/docker compose -f docker-compose.yaml up
root        6840    6723  0 May27 ?        00:14:39 /usr/libexec/docker/cli-plugins/docker-compose compose -f docker-compose.yaml up
1337        6958    6707  0 May27 ?        00:01:22 swoole_http_server: manager process for Bammby
1337        6993    6715  0 May27 ?        00:01:18 swoole_http_server: manager process for Bammby
1337        7006    6720  0 May27 ?        00:01:11 swoole_http_server: manager process for Bammby
1337        7015    6721  0 May27 ?        00:01:20 swoole_http_server: manager process for Bammby
systemd+    7147    5029  0 May27 ?        00:01:10 /opt/erlang/lib/erlang/erts-14.2.5.12/bin/inet_gethost 4
systemd+    7148    7147  0 May27 ?        00:00:51 /opt/erlang/lib/erlang/erts-14.2.5.12/bin/inet_gethost 4
root        7160       1  0 May27 ?        00:34:42 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 6dafd1db04fb6de68a26cddd3c768336146383c7bc700fa152c3e00952ad6d75 -address /run/containerd/containerd.sock
root        7196    7160  1 May27 ?        04:35:32 /livekit-server --config /etc/livekit.yaml
systemd+    7213    4407  0 May27 ?        00:03:01 /opt/erlang/lib/erlang/erts-14.2.5.12/bin/epmd -daemon
1337        7718    3941  0 May27 ?        03:47:20 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:supervisor-1 redis --workers-name=default --balance=simple --max-processes=50 --min-processes=5 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337        7720    3941  0 May27 ?        02:40:45 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:luna redis --workers-name=default --balance=auto --max-processes=3 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=luna --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        7722    3941  0 May27 ?        02:40:10 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:galad redis --workers-name=default --balance=auto --max-processes=3 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=galad --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        7723    3941  0 May27 ?        02:39:37 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:leia redis --workers-name=default --balance=auto --max-processes=3 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=leia --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        7724    3941  0 May27 ?        02:39:40 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:neo redis --workers-name=default --balance=auto --max-processes=3 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=neo --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        7726    3941  0 May27 ?        02:38:57 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:arwen redis --workers-name=default --balance=auto --max-processes=3 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=arwen --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        7728    3941  0 May27 ?        02:39:56 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:aslan redis --workers-name=default --balance=auto --max-processes=3 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=aslan --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        7729    3941  0 May27 ?        02:41:22 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:lyra redis --workers-name=default --balance=auto --max-processes=3 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=lyra --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        7731    3941  0 May27 ?        02:40:43 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:sherlock redis --workers-name=default --balance=auto --max-processes=3 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=sherlock --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        7733    3941  0 May27 ?        02:39:13 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:selene redis --workers-name=default --balance=auto --max-processes=3 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=selene --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        7737    3941  0 May27 ?        03:05:01 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:notifications-high redis --workers-name=default --balance=simple --max-processes=20 --min-processes=10 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337        7740    3941  0 May27 ?        02:46:33 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:notifications-default redis --workers-name=default --balance=simple --max-processes=3 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-default --sleep=3 --timeout=30 --tries=3 --rest=0
1337        7741    3941  0 May27 ?        02:55:53 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:cpu-intensive redis --workers-name=default --balance=auto --max-processes=5 --min-processes=1 --nice=10 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=512 --queue=images,verification --sleep=3 --timeout=3600 --tries=2 --rest=0
1337        7746    3941  0 May27 ?        02:37:48 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:video-approvals redis --workers-name=default --balance=auto --max-processes=6 --min-processes=1 --nice=10 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=1024 --queue=videos --sleep=3 --timeout=3600 --tries=2 --rest=0
1337        7748    3941  0 May27 ?        02:40:39 /usr/local/bin/php artisan horizon:supervisor 35e3e4a66478-z5MC:runner redis --workers-name=default --balance=auto --max-processes=1 --min-processes=1 --nice=0 --balance-cooldown=3 --balance-max-shift=1 --parent-id=1 --auto-scaling-strategy=time --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=runner --sleep=3 --timeout=60 --tries=1 --rest=0
1337        8463    7728  0 May27 ?        00:58:21 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:aslan --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=aslan --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        8464    7720  0 May27 ?        00:57:27 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:luna --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=luna --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        8515    7731  0 May27 ?        00:58:08 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:sherlock --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=sherlock --sleep=3 --timeout=2700 --tries=1 --rest=0
1337        8589    7737  0 May27 ?        00:58:32 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337        8653    7737  0 May27 ?        00:58:22 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337        8657    7737  0 May27 ?        00:58:27 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337        8781    7737  0 May27 ?        00:58:28 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337        8806    7737  0 May27 ?        00:58:57 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337        8929    7737  0 May27 ?        00:58:17 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337        8982    7737  0 May27 ?        00:58:42 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337        9060    7746  0 May27 ?        00:56:55 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:video-approvals --backoff=0 --max-time=0 --max-jobs=0 --memory=1024 --queue=videos --sleep=3 --timeout=3600 --tries=2 --rest=0
1337        9192    7737  0 May27 ?        00:58:19 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337       10200    7737  0 May27 ?        00:58:33 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
